"","tm1","tm2","tm3"
"1",65.2699051604774,99.9581848106325,58.6086015118822
"2",11.6392872618337,12.839641304173,20.8771619427752
"3",47.5712329856382,74.1746712220487,69.6136068003104
"4",0,0,0
"5",672.506759965034,834.586313816332,919.533948112449
"6",0.852695660686782,0.595876932645128,0.424495754314434
"7",3.20110338192251,8.60968484506915,9.42499870808765
"8",6.90042360599386,3.99816285897431,11.1723087733261
"9",0,0,0
"10",1.46508009045879,0.783969469852179,2.06715036069819
"11",2.35480053976303,1.99138895645402,4.88752913116874
"12",0,0,0
"13",44.8910692316867,67.9362632134659,56.8895898218655
"14",0,0,0
"15",73.1013471970669,50.505077813091,44.7303474163004
"16",9.53384678124118,11.3558429122887,9.77871095354672
"17",6.20957676581348,11.3697122397519,9.8921632923215
"18",4.45729641725854,8.51065377256295,7.98630385483563
"19",7.58804145703033,5.88516530923436,4.08968000051111
"20",0,0.0879225628709629,0
"21",3.22285845345014,7.70304084803465,8.25134964988341
"22",0,0.880713320128765,1.23127368950241
"23",11.3775332561653,16.817906857475,19.3170779036358
"24",0,0,0
"25",116.453178242478,162.867260123789,143.623654362208
"26",12.9329031307131,13.035557083919,13.7496842343058
"27",2.40805835604696,1.575091382714,1.6735706240609
"28",39.9229260741363,39.4014879151605,46.6870248864162
"29",0,1.80684899844915,1.78366105941294
"30",11.9099012795897,13.8787457979452,19.5680270615187
"31",11.2680383398024,9.63882025079944,16.3101485832194
"32",50.7112108891425,51.7142142928195,40.2103376997294
"33",5.94557387265941,9.71383877091164,6.00083841719492
"34",23.6978303676681,26.3423764392195,25.3296750509756
"35",0.234414533370076,3.24585192485936,3.01081130328997
"36",10.6281205284659,9.03140565810531,10.6097255988337
"37",4.78205648074954,6.38497240244968,4.12644525908268
"38",7.87971162377803,9.22371133788575,7.27281886464018
"39",4.2550786148361,5.36164911157709,5.15687217509931
"40",16.4507051096776,41.5032517318673,35.5659260558046
"41",4.4620319132012,3.92784911066428,4.59719063432983
"42",9.35818175830107,8.91210603760196,14.0034475312929
"43",71.939629024986,65.8139884530447,57.6494764498433
"44",16.7371976826234,12.5854868566721,16.9620706563254
"45",12.9640721934771,8.79835496197751,9.94303895057607
"46",21.1429502759602,32.147819756808,26.2732635255286
"47",157.261846366012,123.655069637748,98.9281492228763
"48",10.0427032401079,8.73927847258459,9.9052521197361
"49",7.51495546019588,5.25638292881673,5.11401635254771
"50",6.99218455820122,20.9625899897611,24.4668341430807
"51",0,0,0
"52",1.97776410006308,7.8451116415657,11.7268636636324
"53",159.049967261701,175.12559245079,171.474939683629
"54",4.29692031603582,1.22327043994383,0.759045114546982
"55",6.66276934128413,8.35960137340033,8.9916315482225
"56",0,0,0
"57",5.38573192757684,9.24840898951594,5.66482679321899
"58",0,0,0
"59",0,0,0
"60",20.0568681128873,22.5590995702945,19.0774483653901
"61",0,0,0
"62",34.9644564425818,43.1989218220164,24.8242254507524
"63",0,0,2.55814546678962
"64",63.4793716170705,50.1593494159334,66.5982325209684
"65",6.06196846700295,7.30893950266108,6.07962350273051
"66",0,0,0
"67",1.06002251989948,0,0
"68",0,0,0
"69",20.3193285519672,24.387318102895,31.9863928381988
"70",1.03713404443607,13.4904773389703,11.0740524272966
"71",6.75452946311322,3.80444800347311,7.60732243124913
"72",7.41734554012132,5.93868491864704,5.50643711215727
"73",24.6949350821136,31.2104651084274,39.9387982179402
"74",0,0,1.16993854322649
"75",2.77715336301912,3.20475140405403,5.63700220019204
"76",0,0,0
"77",12.2190067971614,9.48668033204657,13.9672384748956
"78",0,1.48080105887937,0
"79",17.1861639320981,16.8378471171961,19.1789550076505
"80",1.02533116115221,2.70592272813071,4.61066639048735
"81",0.821994034569801,2.43426982845249,5.90309537002846
"82",12.4081583449008,14.4126646457156,15.288883944778
"83",0,0,0
"84",7.77084178121801,5.65216475599047,3.31057957985299
"85",48.1708294707784,50.3176199807212,41.4419565619918
"86",0.478596338963904,0,0
"87",0,5.62704402374162,13.8870753911436
"88",3.75514050571679,3.02994678201472,2.99106239193863
"89",46.3833150994423,51.0320509060051,40.9606169645084
"90",0,16.8811320712249,20.5635539445781
"91",40.8853933441198,47.1789847811471,43.858285862179
"92",0,11.2540880474832,2.77741507822873
"93",3.0939743601127,1.36391549306428,0.986898758761477
"94",6.5089102099091,6.25227113749069,7.40644020860994
"95",0,0,0
"96",9.05692515293474,12.0104504584667,11.8058175987567
"97",17.348856069696,26.5882503746396,18.3438577259758
"98",1.32135771178606,4.40201769321414,1.78073502623277
"99",10.0665754178097,14.4116548705883,12.9889438848686
"100",2.37160451915186,2.33467248048569,2.86174729794323
"101",4.78064833690951,8.44056603561244,10.5796941849137
"102",11.3204115385982,11.984982933215,13.0374148105421
"103",66.2528695130819,47.1692568740689,43.0470223759853
"104",26.5623272762233,45.4012821677633,44.43313414972
"105",48.4866644622214,40.3733612756573,48.8637209270212
"106",1.54837511601362,4.30084642343247,1.71294322005296
"107",0,1.16210691794664,3.20006519882875
"108",0,0,0
"109",10.7892290070034,11.0419260049449,13.616679888311
"110",37.1782752227903,44.3911250761839,37.4179531372482
"111",3.49109213140548,3.16731819300427,3.83349805707618
"112",13.0433655933265,7.43573674565857,11.3347530184307
"113",67.4672912782824,81.1423931899396,78.5729693134596
"114",13.4480468942472,33.006392557171,56.6675583871444
"115",31.7948841791012,32.3019585999562,30.7629953820421
"116",0.879582460798527,0.887146580319625,0
"117",0,0.525891964835666,0.508018512306189
"118",262.06475873005,486.471157128765,665.964677899803
"119",1.74345809193994,1.33139880918887,5.03406482928957
"120",7.30591962336736,30.7254467328114,34.6074735938024
"121",0.59009350804121,5.30240686852576,5.92871295544979
"122",15.7526566424691,26.6181249162288,20.9667608846679
"123",5.10492431679637,2.12010440554571,4.57132623357193
"124",4.82596884512741,9.02187223641219,9.44168100973623
"125",8.6464164038482,9.2847107544888,12.320484549963
"126",0,0.981461166931679,0
"127",2.3444651162789,1.82561867199684,2.20249345171519
"128",92.2682536078239,93.0298037144972,106.609403449571
