"","tm1","tm2","tm3"
"1",118.729183156265,114.527138690179,75.3048290930555
"2",17.469659155687,21.5186298299644,18.8576394977954
"3",65.7540362209825,72.922482312286,60.1404433046653
"4",0,0,0
"5",642.951963456919,717.442293082087,656.073828526067
"6",0.400533256519813,0.705127924711787,1.25220578553534
"7",3.85218565727978,7.32369752185625,8.32731510212211
"8",8.78798359213632,12.8491450090181,10.4517263564471
"9",0,0,0
"10",1.78952405993355,3.75194626227372,3.58209230251097
"11",2.39940970682157,4.12423523410431,0
"12",0,0,0
"13",67.1137432266126,51.5930063742168,38.5004557921088
"14",0,0,0
"15",42.0970106316886,41.9081423846587,48.1907282505958
"16",21.14039567707,21.3887741249488,17.1761702292094
"17",7.27853579917839,13.9999688207146,10.5966587246458
"18",6.5282644656966,6.54133708899149,4.86915158680507
"19",0,1.33327399342293,2.63078096227149
"20",0,0.152710064944777,0.14373690470556
"21",9.99910998252805,7.34211599146906,12.4088209382703
"22",1.09525562429443,0.637518366222783,0.896470779601851
"23",17.0193845584191,24.4328146376913,8.65328466755494
"24",0,0,0
"25",107.169079702176,125.805911808713,134.319100752176
"26",14.5072117833193,13.5524531763102,18.7304282488003
"27",3.78535715764915,4.73841947583388,4.07315989360072
"28",56.1677421204424,37.8986927020941,46.1787473844953
"29",3.26977922439137,1.67893762134739,1.75385397484766
"30",14.8235149684841,18.3232677024156,17.054603676387
"31",14.2536807043187,14.2034768967187,12.4662774743413
"32",46.1348552319456,55.8934032729222,32.1809767020261
"33",5.01171935863936,7.93620621443257,7.19628780566011
"34",25.8673727048187,18.4141821941256,13.6980816755677
"35",1.44087563060576,0.410308832220746,0.688487694808144
"36",19.1044063933355,13.2947169351576,7.61949331844173
"37",10.48252751349,4.17416544274964,6.73275395265716
"38",6.43000399023354,8.44826851445279,9.98082393447731
"39",4.16171987849005,4.74300615053299,4.94188931647074
"40",21.2342010036776,16.772960527669,27.5166822543357
"41",3.56271586090715,2.9343666777086,2.23414508054847
"42",72.213780670795,82.541329443846,62.2103762558742
"43",72.5535228587677,59.1643376135087,62.935724511216
"44",19.256964606255,19.7757953253953,17.1175253121675
"45",10.4017373207078,10.7493966934941,10.2820353065484
"46",11.4534022762296,18.1939699805056,14.3016218275281
"47",145.683966630851,131.989623809911,136.86691596187
"48",10.4129692044122,11.8355110452448,11.4483645171879
"49",7.84014765272434,5.65606710203548,6.00876921444954
"50",16.6203232286255,36.3140108059986,20.0243475367933
"51",0,0,0
"52",5.47698196802716,6.87760885084626,2.94774731554894
"53",224.75611314284,264.786380076622,182.9884826179
"54",1.13940516450978,2.29005987391127,2.35782090265456
"55",6.29705789479433,2.24592544269112,3.71337571796882
"56",0,0,0
"57",3.24335628511447,0,3.81258581887322
"58",0,0,0
"59",0,0.467399695371875,0
"60",27.2142541215605,21.0306264742678,40.9897327839751
