"","tm1","tm2","tm3"
"1",96.4186535868573,103.825242006918,64.3894181843759
"2",18.0564088841629,16.17681364596,15.8867039398378
"3",71.2751635228751,69.7182124142742,65.9302421356536
"4",0,0,0
"5",1233.41195186932,1206.0279239836,1116.26703354254
"6",0.705250582452709,0.385954593019519,0.314265867767633
"7",3.69138065258929,7.47416645172334,5.70791208885937
"8",3.39018781191247,6.30766737865784,6.95705642823944
"9",0,0,0
"10",2.23474988334219,1.70124256446459,2.13723834325273
"11",7.42086895754659,1.67471589532272,4.6865261939322
"12",0,0,0
"13",78.6536802364911,68.4593016432657,65.1563591132051
"14",0,0,0
"15",34.7965433451657,33.9190992754721,43.5729901551646
"16",19.977842304104,26.7537710252515,18.2008729425713
"17",7.52427486723588,6.18268402451334,6.16859003303897
"18",11.9732966273168,13.9528631045317,12.0518004560085
"19",4.07648171158503,3.34313067424721,0.801728062398031
"20",1.09352819364927,1.20583753536302,1.00104311939667
"21",15.9504596272666,17.2040657334391,15.51130891803
"22",0.194201806053869,0.446196097968642,0.243542753701482
"23",23.2494162810321,18.2009332868011,21.000930112481
"24",0,0,0
"25",109.588841114995,136.014016625906,165.045984029526
"26",15.0111155311522,13.5650755964978,14.9269863838556
"27",3.27222929581501,7.21978980667745,4.63962327271307
"28",50.7429863008136,50.5425493801891,42.8596839957902
"29",2.4067788703085,1.86098725405411,2.28256695412145
"30",24.0229140378205,19.9243210896781,25.1188883378931
"31",14.7411819156954,15.5574494236094,16.943369246471
"32",51.74585796811,59.5351249717266,34.6791379966867
"33",7.5039456356521,7.36089348496148,8.10471683173003
"34",31.282051424117,31.6840837610689,28.2937851988601
"35",0.80110992664688,0.699234603825614,2.92014486157867
"36",30.1689731393171,22.5305739018501,22.9882788564586
"37",6.98008850583579,2.4306229735968,6.77286007709176
"38",23.3941387409317,13.2493247926151,20.0850139391905
"39",5.53750425208036,4.55001463641529,4.03996612910074
"40",29.9739915267833,28.7041117060157,31.6431996829945
"41",2.69493966807782,3.34440842528687,2.96249155593171
"42",68.1769696004181,48.4414016833865,49.7220520633318
"43",51.1537086302835,46.2559748273409,51.0473175197862
"44",19.2069549489441,13.8422795561436,21.1678104407557
"45",9.75872895486204,10.2428830667296,9.10035408213906
"46",19.4196551090554,28.9176906209202,14.6224794376495
"47",77.9950933009609,99.886838445679,86.4852226915758
"48",11.1399079136119,10.1733465853727,10.6736524540427
"49",5.48353607033411,7.58874915814607,5.98728638407344
"50",24.1951540158353,28.4158236594243,21.5291908718893
"51",0,0,0
"52",3.78239943890679,6.45493908550938,5.34175962296673
"53",182.849937273763,161.733612413874,144.268596959202
"54",1.32391524038321,2.51984609555153,1.78799711102579
"55",15.4643117710528,12.091635580812,1.22780089386627
"56",0,0,0
"57",5.0162573719592,4.97794348727643,8.65231275261241
"58",0,0,0
"59",0.170856000014017,0.389378411748616,0.263133030050413
"60",30.7001797291202,30.4336977644406,27.8656518083736
"61",0,0,0
"62",41.4894668409323,43.1163665849549,41.9668464773624
"63",1.51017457076101,6.02442152054886,0
"64",70.5270856017112,60.2986074691149,54.7361029574437
"65",9.9705690313501,11.4488023998245,14.2896202263204
"66",0.128745994419216,0.2342351162724,0
"67",0,0,0
"68",0,0,0
"69",27.4983922104517,30.2560524223893,25.9566377651
"70",18.9396911918372,25.040162931564,15.4214750825974
"71",5.75413146422578,6.67957316429296,2.33423585107659
"72",3.80468943063342,4.78582592920524,4.52951850590291
"73",40.0244760767229,30.8539527447754,27.4956532480419
"74",0.954572184649328,1.04202539738989,2.0914055249002
"75",2.64861386256546,2.07691604776468,1.90106941353518
"76",0,0,0
"77",18.0330154274467,8.02190223703953,8.21780471860426
"78",0.887612808937084,2.23328465047471,2.82920294748404
"79",20.243947566407,20.706574359386,18.1261645586222
