"","tm1","tm2","tm3","tm4"
"5796",51.9152709563771,38.7960532605863,42.5323785367905,30.4398365942714
"5797",1.43201446686603,4.83580750587793,1.33638568635084,2.89957841589464
"5798",7.19109542976932,8.1873324075554,6.89795268959322,7.59441548496721
"5799",0,0,0,0
"5800",3.3299553617613,2.99584477145821,5.41852996365792,2.53366120936311
"5801",0,0,1.28070920239395,0.8322244848273
"5802",0,0,0,0
"5803",19.6960991759238,20.9847140282595,18.0754427948037,17.1134042462812
"5804",0,0.683309159422329,0,0
"5805",18.4937434878015,16.5998082446657,10.7191343310086,8.24924460157873
"5806",0,0,0,0
"5807",14.7933437474122,15.5393679982125,16.1286648556099,15.6119447981468
"5808",15.2075656851175,11.1964567319175,15.5364131683403,19.5684897659321
"5809",6.77601020878371,8.58060073648316,17.6097515329168,8.4085496096625
"5810",0,0,0,0
"5811",24.7634340269531,27.2011238935144,22.4294121174003,21.9991687075046
"5812",3.70528020662706,0,3.7931915089506,4.93739107465633
"5813",8.48441773748643,18.3088708825508,12.8887363213222,18.2522001684217
"5814",68.8535863108144,60.3518201515802,57.8996452220056,54.3653440616734
"5815",3.77917342307162,5.30628240168387,6.32892089196343,3.46585731469483
"5816",12.226299027123,12.9470686290705,5.24307280292995,3.95251148660646
"5817",4.33228964865456,3.63232763692922,0.174603543404659,0.400051769899439
"5818",10.3279793366615,7.79622763562146,7.94361831125417,9.24698973789628
"5819",0,0,0,0
"5820",0,0.225168760527423,0,0
"5821",6.53059378621299,3.45071125508276,8.57156175270979,6.59111299003114
"5822",14.3354572587806,10.3249271062069,12.9012618182331,14.3296686532179
"5823",0.505433792343032,0,0,0
"5824",6.16850584523759,3.50108660187229,14.8034916629653,10.8374121801955
"5825",10.6950803405207,9.85718012749135,7.78020339506038,10.0879361550856
"5826",22.0859491520695,14.0682843476451,22.867841003088,13.3226031723104
"5827",52.4990113926043,30.5825360177581,48.0889991576817,36.1314362602838
"5828",22.7747883356417,27.187422009743,18.675553850212,22.4420961059648
"5829",2.22543644588317,3.09434057130847,2.87272429403479,1.50296527658694
"5830",41.5741819639776,37.7248270630458,38.0333609089314,32.433029002249
"5831",11.216311088463,14.196761830272,12.6685678265344,7.81212206220294
"5832",0,0,0,0
"5833",5.78241087407652,4.48461589156141,7.76359118265357,6.41583236707246
"5834",0,0.423029400798237,0,0
"5835",105.500923234133,79.489598554585,91.7602246821832,90.8498519357345
"5836",0,0,0,0
"5837",2.74378344414789,0.835812414725928,0,2.53366120936311
"5838",1.53674225486898,1.16195029363276,1.84629055755842,1.53430128903727
"5839",12.6245989329716,4.27446183125972,4.7323405796139,3.42247103681073
"5840",12.905135994691,15.069412901458,9.69353899342699,9.74595817465243
"5841",13.4797801315706,41.3768771595703,31.7915497649305,45.6523909650381
"5842",21.8864586358773,25.5994625667768,23.2822771417417,18.9140755396642
"5843",0,0,0,0
"5844",14.3414563215125,14.2378086239129,10.9931760367129,4.44987556938564
"5845",94.7969843633726,98.1958014588096,85.0545006416607,79.1017158957419
"5846",0,0,0,2.53366120936311
"5847",791.156890484595,599.376221039107,743.296984470489,630.399038996299
"5848",369.442819133835,357.11985897394,350.856982514527,347.048244152513
"5849",3.01621584285761,0.428279765701761,0.512390540298621,0
"5850",4.30562940466284,6.90142251016552,9.51914641234556,4.1707961446439
"5851",4.65659247378241,4.85071410714491,4.93196808937027,6.75401688095939
"5852",8.9610799718447,8.13119726596629,8.45444391492725,6.10504536085899
"5853",451.569986973415,514.179775015987,570.911976433619,541.27740194787
"5854",0,29.9061642107173,12.9012618182331,29.737181562525
"5855",0,0,0,0
"5856",13.6497462095424,14.1508159031965,12.1423640642194,16.2452395188576
"5857",10.6889723130915,11.6752592464917,6.50603510097401,7.2745610182941
"5858",64.9084931938823,43.0816071846696,66.7738035925521,44.300682357652
"5859",14.2242180391829,8.04530469417085,9.570217790763,11.5857841304763
"5860",0,0,0,0
"5861",0.755772685214388,3.92595891296841,3.0283201393697,6.17485097132208
"5862",0,0,0,0
"5863",34.1082966233619,36.2128936412656,46.0347131588689,39.2861212155217
"5864",0,0,0,0
"5865",20.8445637771832,19.0561666325466,14.5957559077921,9.71867060904956
"5866",44.0424549396842,55.9550678518161,31.2966816866449,19.2645619539506
"5867",0.392770636176589,1.39016383895972,0.87063730061696,2.05179926157013
"5868",49.6306463875148,51.5890864986406,36.779287835405,37.4589911395342
"5869",14.8929711294647,13.7375833417479,14.1517387320572,17.3163464687205
"5870",14.7674344654674,19.4164127942246,15.195843384476,14.6047471139717
"5871",28.0558036856563,11.2536709399996,15.662312645799,18.2124335780145
"5872",236.404578942274,215.390169258358,237.016598864252,206.689337181804
"5873",0.934053938433323,0.828590240582182,0.64310241282378,1.84826349619194
"5874",8.78405491112093,10.1535316786248,4.49223792807542,10.8090726413836
"5875",7.01315602321618,4.48162914041869,8.12618897928544,2.41801692179882
"5876",15.5873402081322,12.5509818746661,13.1988704715401,14.5167270654646
"5877",2.8250807313819,1.15875735973149,0.815487166782144,0.694410849973594
